,cost,quantity,num_sold,percent_sold
2780,35.0,100.0,0.0,0.0
2781,2.183333333333333,300.0,123.0,0.41
2782,17.91,15.0,15.0,1.0
2783,240.0,23.0,10.0,0.43478260869565216
2784,17.91,8.0,8.0,1.0
2785,79.76,8.0,3.0,0.375
2786,15.0,75.0,21.0,0.28
2787,12.09,167.0,167.0,1.0
2788,3.295,325.0,119.0,0.36615384615384616
2789,81.73,21.0,20.0,0.9523809523809523
2790,235.26,5000.0,0.0,0.0
2791,14.303333333333333,221.0,155.0,0.7013574660633484
2792,0.0,1100.0,324.0,0.29454545454545455
2793,23.75,27.0,26.0,0.9629629629629629
2794,81.73,25.0,9.0,0.36
2795,15.0,100.0,24.0,0.24
2796,67.5,1100.0,743.0,0.6754545454545454
2797,84.80714285714286,221.0,85.0,0.38461538461538464
2798,10.0,10000.0,46.0,0.0046
2799,26.666666666666668,115.0,4.0,0.034782608695652174
2800,47.15333333333333,300.0,86.0,0.2866666666666667
2801,60.0,20.0,16.0,0.8
2802,5.0,80.0,46.0,0.575
2803,10.0,100.0,2.0,0.02
2804,11.0,300.0,92.0,0.30666666666666664
2805,93.35,40.0,0.0,0.0
2806,277.1766666666667,94.0,47.0,0.5
2807,13.655000000000001,6000.0,85.0,0.014166666666666666
2808,217.00625,880.0,195.0,0.2215909090909091
2809,80.0,108.0,5.0,0.046296296296296294
2810,121.6923076923077,1910.0,921.0,0.48219895287958114
2811,2.8200000000000003,600.0,589.0,0.9816666666666667
2812,13.18,250.0,99.0,0.396
2813,2196.11,2.0,5.0,2.5
2814,12.5,15.0,10.0,0.6666666666666666
2815,307.12,6.0,1.0,0.16666666666666666
2816,55.0,400.0,0.0,0.0
2817,93.5,20.0,7.0,0.35
2818,114.11666666666666,1800.0,110.0,0.06111111111111111
2819,61.25,660.0,4.0,0.006060606060606061
2820,2.0,20015.0,72.0,0.003597302023482388
2821,12.5,42.0,22.0,0.5238095238095238
2822,60.0,300.0,0.0,0.0
2823,8.46,16.0,12.0,0.75
2824,13.185,200.0,71.0,0.355
2825,15.0,100.0,2.0,0.02
2826,65.16,10.0,10.0,1.0
2827,50.0,43.0,1.0,0.023255813953488372
2828,25.0,100.0,5.0,0.05
2829,14.0,600.0,14.0,0.023333333333333334
2830,25.0,380.0,75.0,0.19736842105263158
2831,337.5,17.0,7.0,0.4117647058823529
2832,102.4,160.0,67.0,0.41875
2833,3.71,30.0,5.0,0.16666666666666666
2834,14.25,100.0,38.0,0.38
2835,212.76,20.0,12.0,0.6
2836,214.705,530.0,28.0,0.052830188679245285
2837,15.0,100.0,15.0,0.15
2838,188.01,17.0,17.0,1.0
2839,93.51,1.0,1.0,1.0
2840,15.0,250.0,4.0,0.016
2841,50.0,13.0,10.0,0.7692307692307693
2842,537.6999999999999,283.0,217.0,0.7667844522968198
2843,112.41,16.0,39.0,2.4375
2844,20.0,100.0,3.0,0.03
2845,450.0,50.0,0.0,0.0
2846,213.125,2190.0,24.0,0.010958904109589041
2847,10.033333333333333,900.0,25.0,0.027777777777777776
2848,73.66,100.0,33.0,0.33
2849,0.0,800.0,1.0,0.00125
2850,1000.0,19.0,1.0,0.05263157894736842
2851,12.5,48.0,82.0,1.7083333333333333
2852,143.675,30.0,0.0,0.0
2853,4.285714285714286,90.0,1.0,0.011111111111111112
2854,544.4,2500.0,1.0,0.0004
2855,312.5,1000.0,25.0,0.025
2856,0.0,4000.0,297.0,0.07425
2857,32.08,40.0,40.0,1.0
2858,188.01,725.0,30.0,0.041379310344827586
2859,30.0,300.0,1.0,0.0033333333333333335
2860,20.0,26.0,26.0,1.0
2861,270.0,15.0,8.0,0.5333333333333333
2862,45.0,100.0,39.0,0.39
2863,109.93,635.0,14.0,0.02204724409448819
2864,32.5,200.0,3.0,0.015
2865,669.05,100.0,0.0,0.0
2866,25.0,140.0,38.0,0.2714285714285714
2867,0.0,100.0,55.0,0.55
2868,10.0,75.0,75.0,1.0
2869,7.5,200.0,2.0,0.01
2870,36.25,4000.0,68.0,0.017
2871,37.0,500.0,3.0,0.006
2872,10.0,12.0,12.0,1.0
2873,140.45666666666668,220.0,162.0,0.7363636363636363
2874,51.05,200.0,1.0,0.005
2875,175.0,20.0,16.0,0.8
2876,13.68,200.0,3.0,0.015
2877,3.285,505.0,16.0,0.031683168316831684
2878,46.28,60.0,9.0,0.15
2879,97.5,100.0,18.0,0.18
2880,308.848,278.0,28.0,0.10071942446043165
2881,6.25,1400.0,264.0,0.18857142857142858
2882,180.0,20.0,1.0,0.05
2883,50.71,241.0,22.0,0.0912863070539419
2884,22.634999999999998,300.0,27.0,0.09
2885,25.0,55.0,0.0,0.0
2886,1.0,2.0,0.0,0.0
2887,5.0,150.0,1.0,0.006666666666666667
2888,105.95700000000002,555.0,171.0,0.3081081081081081
2889,10.0,55.0,7.0,0.12727272727272726
2890,6.0,100.0,13.0,0.13
2891,23.75,330.0,56.0,0.1696969696969697
2892,15.0,50.0,14.0,0.28
2893,6.921666666666667,450.0,18.0,0.04
2894,10.666666666666666,162.0,21.0,0.12962962962962962
2895,7.333333333333333,78.0,10.0,0.1282051282051282
2896,36.8075,800.0,72.0,0.09
2897,5.0,85.0,26.0,0.3058823529411765
2898,8.65,400.0,22.0,0.055
2899,0.666,311.0,175.0,0.5627009646302251
2900,32.08,15.0,8.0,0.5333333333333333
2901,53.99,250.0,79.0,0.316
2902,8.75,93.0,18.0,0.1935483870967742
2903,35.0,200.0,45.0,0.225
2904,36.666666666666664,1500.0,7.0,0.004666666666666667
2905,180.13333333333333,250.0,37.0,0.148
2906,10.666666666666666,31.0,15.0,0.4838709677419355
2907,13.18,40.0,9.0,0.225
2908,130.0,400.0,2.0,0.005
2909,46.755,51.0,48.0,0.9411764705882353
2910,25.76,70.0,45.0,0.6428571428571429
2911,12.5,100.0,8.0,0.08
2912,14.0,92.0,83.0,0.9021739130434783
2913,81.73,20.0,7.0,0.35
2914,32.15,80.0,49.0,0.6125
2915,44.0,100.0,1.0,0.01
2916,1.88,100.0,37.0,0.37
2917,8.5,194.0,182.0,0.9381443298969072
2918,10.0,60.0,50.0,0.8333333333333334
2919,93.01,288.0,57.0,0.19791666666666666
2920,716.58,1500.0,7.0,0.004666666666666667
2921,79.0,9.0,2.0,0.2222222222222222
2922,13.333333333333334,1200.0,16.0,0.013333333333333334
2923,113.21199999999999,173.0,79.0,0.45664739884393063
2924,10.0,200.0,101.0,0.505
2925,18.01,10.0,1.0,0.1
2926,22.37,25.0,3.0,0.12
2927,955.05,6.0,5.0,0.8333333333333334
2928,4.68,36.0,35.0,0.9722222222222222
2929,17.91,40.0,8.0,0.2
2930,25.0,100.0,3.0,0.03
2931,14.0,70.0,2.0,0.02857142857142857
2932,10.39,25.0,18.0,0.72
2933,15.93,15.0,5.0,0.3333333333333333
2934,10.0,20.0,20.0,1.0
2935,30.0,15.0,12.0,0.8
2936,69.85,20.0,5.0,0.25
2937,8.41,20.0,10.0,0.5
2938,18.0,166.0,12.0,0.07228915662650602
2939,117.13,12.0,1.0,0.08333333333333333
2940,0.0,170.0,86.0,0.5058823529411764
2941,35.0,210.0,12.0,0.05714285714285714
2942,219.09,300.0,12.0,0.04
2943,70.38,700.0,1.0,0.0014285714285714286
2944,113.195,200.0,21.0,0.105
2945,75.0,16.0,7.0,0.4375
2946,25.0,84.0,13.0,0.15476190476190477
2947,210.24375,1228.0,456.0,0.3713355048859935
2948,12.5,150.0,11.0,0.07333333333333333
2949,60.0,1600.0,31.0,0.019375
2950,10.5,50.0,32.0,0.64
2951,235.26,14.0,1.0,0.07142857142857142
2952,5.6,375.0,16.0,0.042666666666666665
2953,35.0,100.0,3.0,0.03
2954,4.0,30.0,14.0,0.4666666666666667
2955,62.5,400.0,0.0,0.0
2956,94.0,2700.0,2.0,0.0007407407407407407
2957,22.63,23.0,24.0,1.0434782608695652
2958,100.0,10.0,17.0,1.7
2959,150.0,144.0,3.0,0.020833333333333332
2960,5.0,200.0,84.0,0.42
2961,108.0,4.0,1.0,0.25
2962,301.5,53.0,9.0,0.16981132075471697
2963,20.0,100.0,0.0,0.0
2964,5.0,58.0,58.0,1.0
2965,20.0,200.0,51.0,0.255
2966,45.57142857142857,210000.0,3537.0,0.016842857142857142
2967,7.0,80.0,26.0,0.325
2968,70.0,25.0,10.0,0.4
2969,35.0,2.0,2.0,1.0
2970,6.435,160.0,50.0,0.3125
2971,7.0,120.0,7.0,0.058333333333333334
2972,0.0,0.0,1.0,inf
2973,25.0,300.0,8.0,0.02666666666666667
2974,25.0,25.0,22.0,0.88
2975,13.0,736.0,214.0,0.2907608695652174
2976,198.0,200.0,7.0,0.035
2977,20.0,50.0,45.0,0.9
2978,75.0,230.0,96.0,0.41739130434782606
2979,10.0,259.0,12.0,0.04633204633204633
2980,10.76,230.0,130.0,0.5652173913043478
2981,15.0,110.0,9.0,0.08181818181818182
2982,25.0,250.0,81.0,0.324
2983,8.905,49.0,49.0,1.0
2984,10.0,60.0,24.0,0.4
2985,50.0,40.0,4.0,0.1
2986,22.63,100.0,53.0,0.53
2987,12.200000000000001,3900.0,146.0,0.03743589743589744
2988,30.0,50.0,1.0,0.02
2989,8.46,10.0,4.0,0.4
2990,8.333333333333334,650.0,470.0,0.7230769230769231
2991,45.0,14900.0,662.0,0.044429530201342285
2992,149.0,98.0,0.0,0.0
2993,13.5,125.0,41.0,0.328
2994,,0.0,0.0,
2995,20.0,50.0,0.0,0.0
2996,50.0,1000.0,2.0,0.002
2997,99.0,35.0,1.0,0.02857142857142857
2998,100.0,100.0,0.0,0.0
2999,,0.0,0.0,
3000,5.0,80.0,14.0,0.175
3001,5.0,80.0,9.0,0.1125
3002,56.0,20.0,10.0,0.5
3003,25.0,1530.0,116.0,0.07581699346405228
3004,222.08333333333334,1237.0,254.0,0.2053354890864996
3005,286.5,48.0,1.0,0.020833333333333332
3006,286.5,48.0,3.0,0.0625
3007,10.0,250.0,246.0,0.984
3008,27.36,6.0,1.0,0.16666666666666666
3009,151.01,450.0,45.0,0.1
3010,22.85,250.0,205.0,0.82
3011,69.85,20.0,18.0,0.9
3012,11.0,100.0,4.0,0.04
3013,20.5,52.0,26.0,0.5
3014,49.0,170.0,10.0,0.058823529411764705
3015,25.0,60.0,31.0,0.5166666666666667
3016,32.08,40.0,16.0,0.4
3017,100.0,1.0,1.0,1.0
3018,27.36,25.0,12.0,0.48
3019,9.0,800.0,268.0,0.335
3020,17.5,260.0,82.0,0.3153846153846154
3021,200.0,18.0,5.0,0.2777777777777778
3022,29.666666666666668,170.0,3.0,0.01764705882352941
3023,9.4,40.0,26.0,0.65
3024,50.0,30.0,7.0,0.23333333333333334
3025,15.0,400.0,41.0,0.1025
3026,41.54,12.0,12.0,1.0
3027,34.445,200.0,22.0,0.11
3028,16.11111111111111,900.0,7.0,0.0077777777777777776
3029,24.0,130.0,16.0,0.12307692307692308
3030,32.5,48.0,3.0,0.0625
3031,174.75,160.0,9.0,0.05625
3032,30.0,300.0,4.0,0.013333333333333334
3033,9.5,40.0,3.0,0.075
3034,4.363333333333333,120.0,28.0,0.23333333333333334
3035,186.88,24.0,1.0,0.041666666666666664
3036,22.63,6.0,3.0,0.5
3037,99.0,20.0,9.0,0.45
3038,5.0,30.0,13.0,0.43333333333333335
3039,28.776666666666667,29997.0,119.0,0.003967063373003967
3040,37.5,200.0,10.0,0.05
3041,61.714285714285715,3063.0,101.0,0.03297420829252367
3042,86.885,2000.0,2.0,0.001
3043,22.25,655.0,53.0,0.08091603053435115
3044,117.13333333333333,415.0,197.0,0.4746987951807229
3045,25.0,40.0,1.0,0.025
3046,250.0,35.0,3.0,0.08571428571428572
3047,5.0,126.0,5.0,0.03968253968253968
3048,104.0,80.0,17.0,0.2125
3049,22.25,100.0,10.0,0.1
3050,27.55,20.0,8.0,0.4
3051,20.0,200.0,21.0,0.105
3052,141.51,120.0,12.0,0.1
3053,55.75,6.0,2.0,0.3333333333333333
3054,18.571428571428573,70.0,159.0,2.2714285714285714
3055,65.97142857142858,282.0,42.0,0.14893617021276595
3056,15.0,285.0,5.0,0.017543859649122806
3057,10.0,174.0,74.0,0.42528735632183906
3058,12.5,142.0,50.0,0.352112676056338
3059,25.0,24.0,6.0,0.25
3060,22.63,45.0,25.0,0.5555555555555556
3061,100.0,250.0,39.0,0.156
3062,10.125,800.0,74.0,0.0925
3063,40.0,26.0,26.0,1.0
3064,25.0,160.0,157.0,0.98125
3065,355.155,20.0,2.0,0.1
3066,10.0,100.0,6.0,0.06
3067,46.26,35.0,3.0,0.08571428571428572
3068,5.0,200.0,23.0,0.115
3069,36.81,40.0,18.0,0.45
3070,,0.0,0.0,
3071,5.0,50.0,3.0,0.06
3072,80.0,12.0,5.0,0.4166666666666667
3073,12.0,230.0,115.0,0.5
3074,35.0,15.0,12.0,0.8
3075,79.0,30.0,2.0,0.06666666666666667
3076,169.0,30.0,1.0,0.03333333333333333
3077,15989.8,1.0,1.0,1.0
3078,99.33,63.0,17.0,0.2698412698412698
3079,27.36,100.0,47.0,0.47
3080,45.0,100.0,8.0,0.08
3081,5.0,50.0,15.0,0.3
3082,5.0,500.0,4.0,0.008
3083,10.0,120.0,30.0,0.25
3084,32.5,40.0,1.0,0.025
3085,10.0,150.0,50.0,0.3333333333333333
3086,4.09,600.0,10.0,0.016666666666666666
3087,32.5,15.0,1.0,0.06666666666666667
3088,193.57142857142858,2425.0,82.0,0.033814432989690724
3089,55.0,8.0,5.0,0.625
3090,3.81,30.0,1.0,0.03333333333333333
3091,36.666666666666664,220.0,69.0,0.31363636363636366
3092,183.33333333333334,225.0,8.0,0.035555555555555556
3093,27.354999999999997,70.0,5.0,0.07142857142857142
3094,54.0,140.0,35.0,0.25
3095,15.0,200.0,8.0,0.04
3096,36.973333333333336,1775.0,81.0,0.04563380281690141
3097,6.555,200.0,35.0,0.175
3098,25.0,300.0,208.0,0.6933333333333334
3099,40.0,200.0,13.0,0.065
3100,46.666666666666664,68.0,53.0,0.7794117647058824
3101,49.0,30.0,27.0,0.9
3102,8.41,45.0,45.0,1.0
3103,21.666666666666668,1249.0,210.0,0.16813450760608487
3104,45.0,28.0,1.0,0.03571428571428571
3105,0.0,30.0,1.0,0.03333333333333333
3106,85.625,210.0,116.0,0.5523809523809524
3107,65.0,20.0,1.0,0.05
3108,175.0,13.0,12.0,0.9230769230769231
3109,8.46,500.0,27.0,0.054
3110,847.182,1029.0,1029.0,1.0
3111,8.0,200.0,3.0,0.015
3112,0.0,30.0,0.0,0.0
3113,206.9,104.0,2.0,0.019230769230769232
3114,74.61,25.0,1.0,0.04
3115,7.285714285714286,790.0,234.0,0.29620253164556964
3116,47.8,173.0,145.0,0.838150289017341
3117,32.08,6.0,4.0,0.6666666666666666
3118,36.25,1000.0,15.0,0.015
3119,33.81666666666667,250.0,185.0,0.74
3120,22.63,18.0,7.0,0.3888888888888889
3121,100.0,1.0,1.0,1.0
3122,8.46,18.0,8.0,0.4444444444444444
3123,66.488,500.0,27.0,0.054
3124,28.333333333333332,5.0,4.0,0.8
3125,10.0,100.0,3.0,0.03
3126,0.0,2000.0,2006.0,1.003
3127,40.0,10.0,4.0,0.4
3128,20.0,1000.0,194.0,0.194
3129,24.725,4.0,3.0,0.75
3130,6.87,90.0,27.0,0.3
3131,6.87,90.0,4.0,0.044444444444444446
3132,1850.0,920.0,42.0,0.04565217391304348
3133,0.0,15.0,0.0,0.0
3134,8.955,150.0,32.0,0.21333333333333335
3135,0.0,400.0,185.0,0.4625
3136,7.835,150.0,28.0,0.18666666666666668
3137,185.93571428571428,7642.0,1267.0,0.16579429468725465
3138,2181.3579999999997,1700.0,18.0,0.010588235294117647
3139,149.9333333333333,290.0,74.0,0.25517241379310346
3140,110.98333333333333,10.0,1.0,0.1
3141,20.0,15.0,1.0,0.06666666666666667
3142,210.0,350.0,84.0,0.24
3143,5.625,36700.0,10.0,0.00027247956403269756
3144,8.61,150.0,65.0,0.43333333333333335
3145,114.60000000000001,160.0,23.0,0.14375
3146,12.5,100.0,85.0,0.85
3147,169.5,25.0,15.0,0.6
3148,201.66666666666666,19.0,2.0,0.10526315789473684
3149,210.0,12.0,1.0,0.08333333333333333
3150,13.06,150.0,11.0,0.07333333333333333
3151,10.0,30.0,6.0,0.2
3152,8.333333333333334,840.0,63.0,0.075
3153,10.0,50.0,8.0,0.16
3154,25.0,500.0,186.0,0.372
3155,6.25,750.0,60.0,0.08
3156,27.5,400.0,7.0,0.0175
3157,20.0,400.0,7.0,0.0175
3158,420.0,1550.0,8.0,0.005161290322580645
3159,45.0,36.0,36.0,1.0
3160,664.65,106.0,26.0,0.24528301886792453
3161,79.0,10.0,7.0,0.7
3162,8.46,17.0,17.0,1.0
3163,3608.8,30.0,8.0,0.26666666666666666
3164,17.91,50.0,67.0,1.34
3165,15.0,30.0,4.0,0.13333333333333333
3166,5.833333333333333,130.0,5.0,0.038461538461538464
3167,206.66666666666666,230.0,3.0,0.013043478260869565
3168,46.26,12.0,2.0,0.16666666666666666
3169,65.00166666666667,310.0,3.0,0.00967741935483871
3170,20.0,75.0,6.0,0.08
3171,28.955,200.0,2.0,0.01
3172,65.15,10.0,2.0,0.2
3173,6.0,100.0,1.0,0.01
3174,11.0,630.0,253.0,0.4015873015873016
3175,8.333333333333334,250.0,124.0,0.496
3176,2.17,12.0,6.0,0.5
3177,125.0,700.0,171.0,0.24428571428571427
3178,35.0,50.0,5.0,0.1
3179,60.760000000000005,1600.0,335.0,0.209375
3180,25.330000000000002,13.0,3.0,0.23076923076923078
3181,50.0,65.0,24.0,0.36923076923076925
3182,25.0,500.0,85.0,0.17
3183,7.8100000000000005,80.0,62.0,0.775
3184,50.0,60.0,4.0,0.06666666666666667
3185,873.0,25.0,1.0,0.04
3186,46.01,200.0,34.0,0.17
3187,789.4449999999999,40.0,1.0,0.025
3188,23.105,16.0,6.0,0.375
3189,47.0,60.0,5.0,0.08333333333333333
3190,10.02,1450.0,1.0,0.000689655172413793
3191,37.305,32.0,1.0,0.03125
3192,10.0,30.0,20.0,0.6666666666666666
3193,35.0,400.0,2.0,0.005
3194,46.35,18.0,5.0,0.2777777777777778
3195,22.63,60.0,60.0,1.0
3196,17.5,700.0,5.0,0.007142857142857143
3197,,0.0,0.0,
3198,40.0,100.0,0.0,0.0
3199,15.0,122.0,3.0,0.02459016393442623
3200,620.9436363636364,465.0,77.0,0.16559139784946236
3201,70.0,126.0,3.0,0.023809523809523808
3202,76.11111111111111,816.0,122.0,0.14950980392156862
3203,6.857142857142857,112000.0,2409.0,0.02150892857142857
3204,102.75,150.0,8.0,0.05333333333333334
3205,524.25,156.0,140.0,0.8974358974358975
3206,75.0,225.0,146.0,0.6488888888888888
3207,69.64285714285714,28.0,4.0,0.14285714285714285
3208,21.666666666666668,58.0,31.0,0.5344827586206896
3209,20.0,250.0,50.0,0.2
3210,4.23,75.0,34.0,0.4533333333333333
3211,40.0,30.0,12.0,0.4
3212,585.21,66.0,5.0,0.07575757575757576
3213,41.535,600.0,130.0,0.21666666666666667
3214,13.35,18.0,18.0,1.0
3215,10.0,25.0,8.0,0.32
3216,10.0,20.0,2.0,0.1
3217,58.0,1400.0,32.0,0.022857142857142857
3218,185.0,413.0,0.0,0.0
3219,8.46,100.0,56.0,0.56
3220,9.0,60.0,10.0,0.16666666666666666
3221,27.21,50.0,26.0,0.52
3222,27.209999999999997,42.0,44.0,1.0476190476190477
3223,8.65,14.0,33.0,2.357142857142857
3224,0.0,200.0,1.0,0.005
3225,3.0,40.0,40.0,1.0
3226,55.75,60.0,0.0,0.0
3227,10.0,200.0,129.0,0.645
3228,367.4375,80.0,1.0,0.0125
3229,210.51,32.0,7.0,0.21875
3230,3.73,60.0,17.0,0.2833333333333333
3231,13.125,280.0,17.0,0.060714285714285714
3232,8.46,30.0,30.0,1.0
3233,46.010000000000005,100.0,28.0,0.28
3234,46.26,1.0,1.0,1.0
3235,15.0,150.0,50.0,0.3333333333333333
3236,1000.0,100000.0,0.0,0.0
3237,0.0,10000.0,0.0,0.0
3238,5.914285714285714,915.0,105.0,0.11475409836065574
3239,14.166666666666666,75.0,51.0,0.68
3240,15.0,30.0,25.0,0.8333333333333334
3241,8.46,125.0,22.0,0.176
3242,15.0,10.0,6.0,0.6
3243,24.166666666666668,1124.0,24.0,0.021352313167259787
3244,75.0,12.0,2.0,0.16666666666666666
3245,91.44333333333333,410.0,36.0,0.08780487804878048
3246,8.146666666666667,71.0,56.0,0.7887323943661971
3247,35.0,1556.0,1230.0,0.7904884318766067
3248,0.0,24.0,10.0,0.4166666666666667
3249,10.0,40.0,1.0,0.025
3250,100.0,500.0,0.0,0.0
3251,1106.4399999999998,14.0,11.0,0.7857142857142857
3252,9.6625,830.0,166.0,0.2
3253,77.75999999999999,60.0,28.0,0.4666666666666667
3254,6.75,96.0,94.0,0.9791666666666666
3255,75.0,20.0,17.0,0.85
3256,20.0,10.0,2.0,0.2
3257,75.0,100.0,23.0,0.23
3258,15.0,4000.0,366.0,0.0915
3259,320.0,60.0,0.0,0.0
3260,40.0,50.0,2.0,0.04
3261,48.333333333333336,75.0,6.0,0.08
3262,42.5,8.0,7.0,0.875
3263,45.0,1145.0,485.0,0.42358078602620086
3264,32.5,40.0,7.0,0.175
3265,41.73,300.0,5.0,0.016666666666666666
3266,63.0,620.0,2.0,0.0032258064516129032
3267,39.37428571428571,2215.0,827.0,0.37336343115124154
3268,0.0,20.0,0.0,0.0
3269,236.0,100.0,0.0,0.0
3270,12.5,248.0,2.0,0.008064516129032258
3271,18.01,100.0,37.0,0.37
3272,30.0,37.0,36.0,0.972972972972973
3273,36.81,200.0,16.0,0.08
3274,10.0,300.0,27.0,0.09
3275,31.666666666666668,700.0,94.0,0.13428571428571429
3276,1156.05,30.0,7.0,0.23333333333333334
3277,49.778000000000006,229.0,194.0,0.8471615720524017
3278,13.379999999999999,90.0,21.0,0.23333333333333334
3279,273.3333333333333,140.0,12.0,0.08571428571428572
3280,46.26,50.0,1.0,0.02
3281,100.0,230.0,211.0,0.9173913043478261
3282,20.21276595744681,9400.0,1390.0,0.1478723404255319
3283,10.0,66.0,66.0,1.0
3284,129.66666666666666,61.0,21.0,0.3442622950819672
3285,6.1125,2200.0,114.0,0.05181818181818182
3286,93.01,24.0,8.0,0.3333333333333333
3287,59.666666666666664,75.0,15.0,0.2
3288,17.58,65.0,173.0,2.6615384615384614
3289,130.01,24.0,3.0,0.125
3290,0.0,8.0,0.0,0.0
3291,6.0,45.0,9.0,0.2
3292,4.4399999999999995,250.0,8.0,0.032
3293,0.0,100.0,0.0,0.0
3294,112.41,6.0,6.0,1.0
3295,25.0,100.0,20.0,0.2
3296,5.0,1998.0,23.0,0.011511511511511512
3297,111.5,45.0,12.0,0.26666666666666666
3298,50.0,1000.0,8.0,0.008
3299,22.63,100.0,18.0,0.18
3300,20.0,250.0,107.0,0.428
3301,36.81,20.0,7.0,0.35
3302,116.66,15.0,7.0,0.4666666666666667
3303,69.0,10.0,7.0,0.7
3304,6.14,150.0,147.0,0.98
3305,5.02,80.0,14.0,0.175
3306,60.435,15.0,8.0,0.5333333333333333
3307,16.04,300.0,52.0,0.17333333333333334
3308,17.5,55.0,56.0,1.018181818181818
3309,40.0,250.0,0.0,0.0
3310,79.0,50.0,0.0,0.0
3311,8.333333333333334,400.0,1.0,0.0025
3312,55.0,20.0,1.0,0.05
3313,24.09,137.0,15.0,0.10948905109489052
3314,4.1,200.0,17.0,0.085
3315,40.4,199.0,199.0,1.0
3316,153.33333333333334,2100.0,70.0,0.03333333333333333
3317,10.0,16.0,16.0,1.0
3318,5.62,115.0,71.0,0.6173913043478261
3319,3.11,200.0,4.0,0.02
3320,34.375,2000.0,68.0,0.034
3321,44.13,65.0,65.0,1.0
3322,95.34333333333332,75.0,3.0,0.04
3323,8.5,50.0,17.0,0.34
3324,50.985,110.0,35.0,0.3181818181818182
3325,4.857142857142857,1223.0,1072.0,0.8765331152902698
3326,181.37,135.0,0.0,0.0
3327,280.5,120.0,12.0,0.1
3328,268.75,60.0,7.0,0.11666666666666667
3329,10.285714285714286,427.0,34.0,0.07962529274004684
3330,232.5,250.0,0.0,0.0
3331,4.5,120.0,60.0,0.5
3332,2.5,80.0,34.0,0.425
3333,11.25,4502.0,84.0,0.018658374055975122
3334,40.0,16.0,15.0,0.9375
3335,5.0,300.0,5.0,0.016666666666666666
3336,10.0,49.0,1.0,0.02040816326530612
3337,250.0,20.0,0.0,0.0
3338,8.41,50.0,33.0,0.66
3339,15.0,106.0,16.0,0.1509433962264151
3340,2.5,87.0,14.0,0.16091954022988506
3341,12.0,1.0,1.0,1.0
3342,10.0,10.0,2.0,0.2
3343,5.0,200.0,6.0,0.03
3344,22.582222222222224,3817.0,1003.0,0.2627718103222426
3345,11.315,175.0,76.0,0.4342857142857143
3346,5.0,200.0,7.0,0.035
3347,13.166666666666666,279.0,12.0,0.043010752688172046
3348,6.135,110.0,23.0,0.20909090909090908
3349,9.4,150.0,100.0,0.6666666666666666
3350,50.0,30.0,1.0,0.03333333333333333
3351,15.0,150.0,55.0,0.36666666666666664
3352,29.259999999999998,400.0,2.0,0.005
3353,125.0,20.0,0.0,0.0
3354,150.0,25.0,0.0,0.0
3355,40.0,16.0,16.0,1.0
3356,9.2,50.0,18.0,0.36
3357,9.376666666666667,412.0,3.0,0.007281553398058253
3358,0.0,90.0,22.0,0.24444444444444444
3359,216.66666666666666,192.0,2.0,0.010416666666666666
3360,17.5,400.0,2.0,0.005
3361,0.0,10000.0,1.0,0.0001
3362,118.33333333333333,154.0,0.0,0.0
3363,80.0,4.0,1.0,0.25
3364,20.0,783.0,245.0,0.3128991060025543
3365,17.81,150.0,49.0,0.32666666666666666
3366,69.88,17.0,35.0,2.0588235294117645
3367,114.16,275.0,45.0,0.16363636363636364
3368,761.08,62.0,12.0,0.1935483870967742
3369,56.25,180.0,106.0,0.5888888888888889
3370,8.5,50.0,37.0,0.74
3371,36.61,55.0,13.0,0.23636363636363636
3372,17.3,100.0,30.0,0.3
3373,45.58,24.0,25.0,1.0416666666666667
3374,5.0,400.0,19.0,0.0475
3375,72.245,50.0,3.0,0.06
3376,10.0,75.0,52.0,0.6933333333333334
3377,29.17,2.0,2.0,1.0
3378,15.0,20.0,5.0,0.25
3379,15.089999999999998,90.0,32.0,0.35555555555555557
3380,10.75,1550.0,1185.0,0.7645161290322581
3381,111.81,6.0,6.0,1.0
3382,10.0,150.0,4.0,0.02666666666666667
3383,31.503333333333334,95.0,11.0,0.11578947368421053
3384,525.0,30.0,2.0,0.06666666666666667
3385,97.0,12.0,9.0,0.75
3386,233.57,30.0,5.0,0.16666666666666666
3387,5.0,36.0,23.0,0.6388888888888888
3388,25.096666666666664,130.0,72.0,0.5538461538461539
3389,27.21,30.0,7.0,0.23333333333333334
3390,52.88666666666666,225.0,1.0,0.0044444444444444444
3391,30.0,400.0,0.0,0.0
3392,3.8,50.0,1.0,0.02
3393,8.75,25.0,13.0,0.52
3394,60.0,12.0,1.0,0.08333333333333333
3395,24.536666666666665,120.0,2.0,0.016666666666666666
3396,10.0,100.0,64.0,0.64
3397,6.630000000000001,500.0,52.0,0.104
3398,14.333333333333334,200.0,60.0,0.3
3399,22.51,30.0,16.0,0.5333333333333333
3400,10.0,100.0,2.0,0.02
3401,10.907777777777778,360.0,12.0,0.03333333333333333
3402,10.907777777777778,360.0,19.0,0.05277777777777778
3403,10.666666666666666,181.0,31.0,0.1712707182320442
3404,35.26333333333333,3.0,13.0,4.333333333333333
3405,1481.425,72.0,3.0,0.041666666666666664
3406,116.66666666666667,480.0,81.0,0.16875
3407,8.65,400.0,11.0,0.0275
3408,7.881111111111112,360.0,10.0,0.027777777777777776
3409,5.625,200.0,2.0,0.01
3410,50.0,1.0,1.0,1.0
